PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Qi, QL; Tao, F				Qi, Qinglin; Tao, Fei			Digital Twin and Big Data Towards Smart Manufacturing and Industry 4.0: 360 Degree Comparison	IEEE ACCESS				Article									[Qi, Qinglin; Tao, Fei] Beihang Univ, Sch Automat Sci & Elect Engn, Beijing 100083, Peoples R China		Tao, F (通讯作者)，Beihang Univ, Sch Automat Sci & Elect Engn, Beijing 100083, Peoples R China.	ftao@buaa.edu.cn								484	510												2018	6						3585	3593		10.1109/ACCESS.2018.2793265	http://dx.doi.org/10.1109/ACCESS.2018.2793265													
J	Kerr, KM; Bibeau, F; Thunnissen, E; Botling, J; Ryska, A; Wolf, J; Ohrling, K; Burdon, P; Malapelle, U; Buttner, R				Kerr, Keith M.; Bibeau, Frederic; Thunnissen, Erik; Botling, Johan; Ryska, Ales; Wolf, Jurgen; Ohrling, Katarina; Burdon, Peter; Malapelle, Umberto; Buttner, Reinhard			The evolving landscape of biomarker testing for non-small cell lung cancer in Europe	LUNG CANCER				Review									[Kerr, Keith M.] Univ Aberdeen, Dept Pathol, Med Sch, Aberdeen AB25 2ZD, Scotland; [Kerr, Keith M.] Aberdeen Royal Infirm, Aberdeen AB25 2ZD, Scotland; [Bibeau, Frederic] Normandy Univ, Caen Univ Hosp, Dept Pathol, Caen, France; [Thunnissen, Erik] Vrije Univ Amsterdam Med Ctr, Amsterdam, Netherlands; [Botling, Johan] Uppsala Univ, Dept Immunol Genet & Pathol, Sci Life Lab, Uppsala, Sweden; [Ryska, Ales] Charles Univ Prague, Dept Pathol, Med Fac Hosp, Hradec Kralove, Czech Republic; [Wolf, Jurgen] Univ Hosp Cologne, Dept Internal Med 1, Lung Canc Grp Cologne, Cologne, Germany; [Ohrling, Katarina; Burdon, Peter] Amgen Europe GmbH, Rotkreuz, Switzerland; [Malapelle, Umberto] Univ Naples Federico II, Dept Publ Hlth, I-80131 Naples, Italy; [Buttner, Reinhard] Univ Cologne, Cologne Inst Pathol, Cologne, Germany		Kerr, KM (通讯作者)，Univ Aberdeen, Dept Pathol, Med Sch, Aberdeen AB25 2ZD, Scotland.; Kerr, KM (通讯作者)，Aberdeen Royal Infirm, Aberdeen AB25 2ZD, Scotland.	k.kerr@abdn.ac.uk; Frederic.Bibeau@icm.unicancer.fr; e.thunnissen@amsterdamumc.nl; johan.botling@igp.uu.se; ryskaale@gmail.com; juergen.wolf@uk-koeln.de; kohrling@amgen.com; peter.burdon@gmail.com; umberto.malapelle@unina.it; reinhard.buettner@uk-koeln.de								43	43											APR	2021	154						161	175		10.1016/j.lungcan.2021.02.026	http://dx.doi.org/10.1016/j.lungcan.2021.02.026		MAR 2021											
J	Keller, L; Pantel, K				Keller, Laura; Pantel, Klaus			Unravelling tumour heterogeneity by single-cell profiling of circulating tumour cells	NATURE REVIEWS CANCER				Review									[Keller, Laura; Pantel, Klaus] Univ Med Ctr Hamburg Eppendorf, Dept Tumour Biol, Hamburg, Germany		Pantel, K (通讯作者)，Univ Med Ctr Hamburg Eppendorf, Dept Tumour Biol, Hamburg, Germany.	pantel@uke.de								243	250											OCT	2019	19	10					553	567		10.1038/s41568-019-0180-2	http://dx.doi.org/10.1038/s41568-019-0180-2													
J	Wu, YT; Yuan, M; Dong, SP; Lin, L; Liu, YQ				Wu, Yuting; Yuan, Mei; Dong, Shaopeng; Lin, Li; Liu, Yingqi			Remaining useful life estimation of engineered systems using vanilla LSTM neural networks	NEUROCOMPUTING				Article									[Wu, Yuting; Lin, Li] Beihang Univ, Sch Energy & Power Engn, Beijing 100191, Peoples R China; [Yuan, Mei; Dong, Shaopeng; Liu, Yingqi] Beihang Univ, Sch Automat Sci & Elect Engn, Beijing 100191, Peoples R China; [Yuan, Mei; Lin, Li] Beihang Univ, Collaborat Innovat Ctr Adv Aeroengine, Beijing 100191, Peoples R China		Yuan, M (通讯作者)，Beihang Univ, Sch Automat Sci & Elect Engn, Beijing 100191, Peoples R China.	yuanm@buaa.edu.cn								375	397											JAN 31	2018	275						167	179		10.1016/j.neucom.2017.05.063	http://dx.doi.org/10.1016/j.neucom.2017.05.063													
J	Zhu, W; Xie, LX; Han, JY; Guo, XQ				Zhu, Wan; Xie, Longxiang; Han, Jianye; Guo, Xiangqian			The Application of Deep Learning in Cancer Prognosis Prediction	CANCERS				Review									[Zhu, Wan; Xie, Longxiang; Guo, Xiangqian] Henan Univ, Dept Prevent Med, Inst Biomed Informat, Cell Signal Transduct Lab,Bioinformat Ctr,Sch Bas, Kaifeng 475004, Peoples R China; [Zhu, Wan] Stanford Univ, Dept Anesthesia, 300 Pasteur Dr, Stanford, CA 94305 USA; [Han, Jianye] Univ Illinois, Dept Comp Sci, Urbana Champions, IL 61820 USA		Zhu, W; Guo, XQ (通讯作者)，Henan Univ, Dept Prevent Med, Inst Biomed Informat, Cell Signal Transduct Lab,Bioinformat Ctr,Sch Bas, Kaifeng 475004, Peoples R China.; Zhu, W (通讯作者)，Stanford Univ, Dept Anesthesia, 300 Pasteur Dr, Stanford, CA 94305 USA.	wanzhu@stanford.edu; xielongxiang123@126.com; mr.neohan@gmail.com; xqguo@henu.edu.cn								91	92											MAR	2020	12	3							603	10.3390/cancers12030603	http://dx.doi.org/10.3390/cancers12030603													
J	Hashem, IAT; Yaqoob, I; Anuar, NB; Mokhtar, S; Gani, A; Khan, SU				Hashem, Ibrahim Abaker Targio; Yaqoob, Ibrar; Anuar, Nor Badrul; Mokhtar, Salimah; Gani, Abdullah; Khan, Samee Ullah			The rise of "big data" on cloud computing: Review and open research issues	INFORMATION SYSTEMS				Article									[Hashem, Ibrahim Abaker Targio; Yaqoob, Ibrar; Anuar, Nor Badrul; Mokhtar, Salimah; Gani, Abdullah] Univ Malaya, Fac Comp Sci & Informat Technol, Kuala Lumpur 50603, Malaysia; [Khan, Samee Ullah] N Dakota State Univ, NDSU CIIT Green Comp & Commun Lab, Fargo, ND 58108 USA		Hashem, IAT (通讯作者)，Univ Malaya, Fac Comp Sci & Informat Technol, Kuala Lumpur 50603, Malaysia.	targio@siswa.um.edu.my; ibraryaqoob@siswa.um.edu.my; badrul@um.edu.my; salimah@um.edu.my; abdullah@um.edu.my; samee.khan@ndsu.edu								1253	1288											JAN	2015	47						98	115		10.1016/j.is.2014.07.006	http://dx.doi.org/10.1016/j.is.2014.07.006													
J	Jeong, S; Park, J; Pathania, D; Castro, CM; Weissleder, R; Lee, H				Jeong, Sangmoo; Park, Jongmin; Pathania, Divya; Castro, Cesar M.; Weissleder, Ralph; Lee, Hakho			Integrated Magneto-Electrochemical Sensor for Exosome Analysis	ACS NANO				Article									[Jeong, Sangmoo; Park, Jongmin; Pathania, Divya; Castro, Cesar M.; Weissleder, Ralph; Lee, Hakho] Massachusetts Gen Hosp, Ctr Syst Biol, 185 Cambridge St,CPZN 5206, Boston, MA 02114 USA; [Castro, Cesar M.; Weissleder, Ralph] Massachusetts Gen Hosp, Ctr Canc, 185 Cambridge St,CPZN 5206, Boston, MA 02114 USA; [Weissleder, Ralph] Harvard Univ, Sch Med, Dept Syst Biol, 200 Longwood Ave, Boston, MA 02115 USA; [Jeong, Sangmoo] Mem Sloan Kettering Canc Ctr, Dept Radiol, New York, NY 10065 USA		Lee, H (通讯作者)，Massachusetts Gen Hosp, Ctr Syst Biol, 185 Cambridge St,CPZN 5206, Boston, MA 02114 USA.	hlee@mgh.harvard.edu								285	295											FEB	2016	10	2					1802	1809		10.1021/acsnano.5b07584	http://dx.doi.org/10.1021/acsnano.5b07584													
J	Dang, CQ; Chou, JP; Dai, B; Chou, CT; Yang, Y; Fan, R; Lin, WT; Meng, FL; Hu, A; Zhu, JQ; Han, JC; Minor, AM; Li, J; Lu, Y				Dang, Chaoqun; Chou, Jyh-Pin; Dai, Bing; Chou, Chang-Ti; Yang, Yang; Fan, Rong; Lin, Weitong; Meng, Fanling; Hu, Alice; Zhu, Jiaqi; Han, Jiecai; Minor, Andrew M.; Li, Ju; Lu, Yang			Achieving large uniform tensile elasticity in microfabricated diamond	SCIENCE				Article									[Dang, Chaoqun; Chou, Jyh-Pin; Fan, Rong; Lin, Weitong; Hu, Alice; Lu, Yang] City Univ Hong Kong, Dept Mech Engn, Kowloon, Hong Kong, Peoples R China; [Chou, Jyh-Pin] Natl Changhua Univ Educ, Dept Phys, Changhua 50007, Taiwan; [Dai, Bing; Zhu, Jiaqi; Han, Jiecai] Harbin Inst Technol, Natl Key Lab Sci & Technol Adv Composites Special, Harbin 150080, Peoples R China; [Chou, Chang-Ti] Natl Chiao Tung Univ, Dept Mat Sci & Engn, Hsinchu 30010, Taiwan; [Yang, Yang; Minor, Andrew M.] Univ Calif Berkeley, Natl Ctr Electron Microscopy, Lawrence Berkeley Natl Lab, Berkeley, CA 94720 USA; [Yang, Yang; Minor, Andrew M.] Univ Calif Berkeley, Dept Mat Sci & Engn, Berkeley, CA 94720 USA; [Meng, Fanling] Southern Univ Sci & Technol, Sch Environm Sci & Engn, Shenzhen 518055, Peoples R China; [Hu, Alice; Lu, Yang] City Univ Hong Kong, Dept Mat Sci & Engn, Kowloon, Hong Kong, Peoples R China; [Li, Ju] MIT, Dept Nucl Sci & Engn, 77 Massachusetts Ave, Cambridge, MA 02139 USA; [Li, Ju] MIT, Dept Mat Sci & Engn, Cambridge, MA 02139 USA; [Lu, Yang] City Univ Hong Kong, Nanomfg Lab NML, Shenzhen Res Inst, Shenzhen 518057, Peoples R China		Hu, A; Lu, Y (通讯作者)，City Univ Hong Kong, Dept Mech Engn, Kowloon, Hong Kong, Peoples R China.; Zhu, JQ (通讯作者)，Harbin Inst Technol, Natl Key Lab Sci & Technol Adv Composites Special, Harbin 150080, Peoples R China.; Hu, A; Lu, Y (通讯作者)，City Univ Hong Kong, Dept Mat Sci & Engn, Kowloon, Hong Kong, Peoples R China.; Li, J (通讯作者)，MIT, Dept Nucl Sci & Engn, 77 Massachusetts Ave, Cambridge, MA 02139 USA.; Li, J (通讯作者)，MIT, Dept Mat Sci & Engn, Cambridge, MA 02139 USA.; Lu, Y (通讯作者)，City Univ Hong Kong, Nanomfg Lab NML, Shenzhen Res Inst, Shenzhen 518057, Peoples R China.	alicehu@cityu.edu.hk; zhujq@hit.edu.cn; liju@mit.edu; yanglu@cityu.edu.hk								45	45											JAN 1	2021	371	6524					76	78		10.1126/science.abc4174	http://dx.doi.org/10.1126/science.abc4174													
J	Gao, Y; Cao, EH; Julius, D; Cheng, YF				Gao, Yuan; Cao, Erhu; Julius, David; Cheng, Yifan			TRPV1 structures in nanodiscs reveal mechanisms of ligand and lipid action	NATURE				Article									[Gao, Yuan; Cao, Erhu; Julius, David] Univ Calif San Francisco, Dept Physiol, San Francisco, CA 94143 USA; [Gao, Yuan; Cheng, Yifan] Univ Calif San Francisco, Keck Adv Microscopy Lab, San Francisco, CA 94143 USA; [Gao, Yuan; Cheng, Yifan] Univ Calif San Francisco, Dept Biochem & Biophys, San Francisco, CA 94143 USA; [Cheng, Yifan] Univ Calif San Francisco, Howard Hughes Med Inst, San Francisco, CA 94143 USA; [Cao, Erhu] Univ Utah, Sch Med, Dept Biochem, Salt Lake City, UT 84112 USA		Julius, D (通讯作者)，Univ Calif San Francisco, Dept Physiol, San Francisco, CA 94143 USA.; Cheng, YF (通讯作者)，Univ Calif San Francisco, Keck Adv Microscopy Lab, San Francisco, CA 94143 USA.; Cheng, YF (通讯作者)，Univ Calif San Francisco, Dept Biochem & Biophys, San Francisco, CA 94143 USA.; Cheng, YF (通讯作者)，Univ Calif San Francisco, Howard Hughes Med Inst, San Francisco, CA 94143 USA.	david.julius@ucsf.edu; ycheng@ucsf.edu								500	513											JUN 16	2016	534	7607					347	+		10.1038/nature17964	http://dx.doi.org/10.1038/nature17964													
J	Korneliussen, TS; Albrechtsen, A; Nielsen, R				Korneliussen, Thorfinn Sand; Albrechtsen, Anders; Nielsen, Rasmus			ANGSD: Analysis of Next Generation Sequencing Data	BMC BIOINFORMATICS				Article									[Korneliussen, Thorfinn Sand; Nielsen, Rasmus] Nat Hist Museum Denmark, Ctr GeoGenet, Copenhagen, Denmark; [Albrechtsen, Anders] Univ Copenhagen, Bioinformat Ctr, Dept Biol, DK-2200 Copenhagen, Denmark; [Nielsen, Rasmus] Univ Calif Berkeley, Dept Integrat Biol & Stat, Berkeley, CA 94720 USA		Korneliussen, TS (通讯作者)，Nat Hist Museum Denmark, Ctr GeoGenet, Copenhagen, Denmark.	thorfinn@binf.ku.dk								1084	1089											NOV 25	2014	15								356	10.1186/s12859-014-0356-4	http://dx.doi.org/10.1186/s12859-014-0356-4													
J	Ma, Y; Luo, GC; Zeng, X; Chen, AG				Ma, Ying; Luo, Guangchun; Zeng, Xue; Chen, Aiguo			Transfer learning for cross-company software defect prediction	INFORMATION AND SOFTWARE TECHNOLOGY				Article									[Ma, Ying; Luo, Guangchun; Zeng, Xue; Chen, Aiguo] Univ Elect Sci & Technol China, Sch Comp Sci & Engn, Chengdu 610054, Peoples R China; [Zeng, Xue] Univ Calif Los Angeles, Dept Comp Sci, Los Angeles, CA 90095 USA		Ma, Y (通讯作者)，Univ Elect Sci & Technol China, Sch Comp Sci & Engn, Chengdu 610054, Peoples R China.	may@uestc.edu.cn; gcluo@uestc.edu.cn; snow.zeng@gmail.com; agchen@uestc.edu.cn								260	285											MAR	2012	54	3					248	256		10.1016/j.infsof.2011.09.007	http://dx.doi.org/10.1016/j.infsof.2011.09.007													
J	Bayarri, B; Cruz-Alcalde, A; Lopez-Vinent, N; Mico, MM; Sans, C				Bayarri, Bernardi; Cruz-Alcalde, Alberto; Lopez-Vinent, Nuria; Mico, Maria M.; Sans, Carme			Can ozone inactivate SARS-CoV-2? A review of mechanisms and performance on viruses	JOURNAL OF HAZARDOUS MATERIALS				Review									[Bayarri, Bernardi; Cruz-Alcalde, Alberto; Lopez-Vinent, Nuria; Mico, Maria M.; Sans, Carme] Univ Barcelona, Dept Chem Engn & Analyt Chem, Fac Chem, C Marti & Franques 1, Barcelona 08028, Spain		Bayarri, B (通讯作者)，Univ Barcelona, Dept Chem Engn & Analyt Chem, Fac Chem, C Marti & Franques 1, Barcelona 08028, Spain.	bbayarri@ub.edu								36	37											AUG 5	2021	415								125658	10.1016/j.jhazmat.2021.125658	http://dx.doi.org/10.1016/j.jhazmat.2021.125658		MAR 2021											
J	Borjans, F; Croot, XG; Mi, X; Gullans, MJ; Petta, JR				Borjans, F.; Croot, X. G.; Mi, X.; Gullans, M. J.; Petta, J. R.			Resonant microwave-mediated interactions between distant electron spins	NATURE				Article									[Borjans, F.; Croot, X. G.; Mi, X.; Gullans, M. J.; Petta, J. R.] Princeton Univ, Dept Phys, Princeton, NJ 08544 USA; [Mi, X.] Google Inc, Santa Barbara, CA USA		Petta, JR (通讯作者)，Princeton Univ, Dept Phys, Princeton, NJ 08544 USA.	petta@princeton.edu								101	101											JAN 9	2020	577	7789					195	+		10.1038/s41586-019-1867-y	http://dx.doi.org/10.1038/s41586-019-1867-y		DEC 2019											
J	Xiao, Y; Zhang, N; Lou, WJ; Hou, YT				Xiao, Yang; Zhang, Ning; Lou, Wenjing; Hou, Y. Thomas			A Survey of Distributed Consensus Protocols for Blockchain Networks	IEEE COMMUNICATIONS SURVEYS AND TUTORIALS				Article									[Xiao, Yang; Hou, Y. Thomas] Virginia Polytech Inst & State Univ, Bradley Dept Elect & Comp Engn, Blacksburg, VA 24061 USA; [Zhang, Ning] Washington Univ, Dept Comp Sci & Engn, St Louis, MO 63130 USA; [Lou, Wenjing] Virginia Polytech Inst & State Univ, Dept Comp Sci, Blacksburg, VA 24061 USA		Lou, WJ (通讯作者)，Virginia Polytech Inst & State Univ, Dept Comp Sci, Blacksburg, VA 24061 USA.	xiaoy@vt.edu; zhang.ning@wustl.edu; wjlou@vt.edu; thou@vt.edu								204	214												2020	22	2					1432	1465		10.1109/COMST.2020.2969706	http://dx.doi.org/10.1109/COMST.2020.2969706													
J	Darr, JA; Zhang, JY; Makwana, NM; Weng, XL				Darr, Jawwad A.; Zhang, Jingyi; Makwana, Neel M.; Weng, Xiaole			Continuous Hydrothermal Synthesis of Inorganic Nanoparticles: Applications and Future Directions	CHEMICAL REVIEWS				Review									[Darr, Jawwad A.; Makwana, Neel M.] UCL, Dept Chem, Christopher Ingold Labs, 20 Gordon St, London WC1H 0AJ, England; [Zhang, Jingyi; Weng, Xiaole] Zhejiang Univ, Dept Environm & Resource Sci, 866 Yuhangtang Rd, Hangzhou 310058, Zhejiang, Peoples R China		Darr, JA (通讯作者)，UCL, Dept Chem, Christopher Ingold Labs, 20 Gordon St, London WC1H 0AJ, England.	j.a.darr@ucl.ac.uk								264	270											SEP 13	2017	117	17					11125	11238		10.1021/acs.chemrev.6b00417	http://dx.doi.org/10.1021/acs.chemrev.6b00417													
J	Zitnik, M; Nguyen, F; Wang, B; Leskovec, J; Goldenberg, A; Hoffman, MM				Zitnik, Marinka; Nguyen, Francis; Wang, Bo; Leskovec, Jure; Goldenberg, Anna; Hoffman, Michael M.			Machine learning for integrating data in biology and medicine: Principles, practice, and opportunities	INFORMATION FUSION				Article									[Zitnik, Marinka; Leskovec, Jure] Stanford Univ, Dept Comp Sci, Stanford, CA 94305 USA; [Nguyen, Francis; Hoffman, Michael M.] Univ Toronto, Dept Med Biophys, Toronto, ON, Canada; [Nguyen, Francis; Hoffman, Michael M.] Princess Margaret Canc Ctr, Toronto, ON, Canada; [Wang, Bo] Hikvis Res Inst, Santa Clara, CA USA; [Leskovec, Jure] Chan Zuckerberg Biohub, San Francisco, CA 94158 USA; [Goldenberg, Anna] SickKids Res Inst, Genet & Genome Biol, Toronto, ON, Canada; [Goldenberg, Anna; Hoffman, Michael M.] Univ Toronto, Dept Comp Sci, Toronto, ON, Canada; [Goldenberg, Anna; Hoffman, Michael M.] Vector Inst, Toronto, ON, Canada		Zitnik, M; Leskovec, J (通讯作者)，Stanford Univ, Dept Comp Sci, Stanford, CA 94305 USA.; Hoffman, MM (通讯作者)，Univ Toronto, Dept Med Biophys, Toronto, ON, Canada.; Hoffman, MM (通讯作者)，Princess Margaret Canc Ctr, Toronto, ON, Canada.; Leskovec, J (通讯作者)，Chan Zuckerberg Biohub, San Francisco, CA 94158 USA.; Goldenberg, A (通讯作者)，SickKids Res Inst, Genet & Genome Biol, Toronto, ON, Canada.; Goldenberg, A; Hoffman, MM (通讯作者)，Univ Toronto, Dept Comp Sci, Toronto, ON, Canada.; Goldenberg, A; Hoffman, MM (通讯作者)，Vector Inst, Toronto, ON, Canada.	marinka@cs.stanford.edu; jure@cs.stanford.edu; anna.goldenberg@utoronto.ca; michael.hoffman@utoronto.ca								177	178											OCT	2019	50						71	91		10.1016/j.inffus.2018.09.012	http://dx.doi.org/10.1016/j.inffus.2018.09.012													
J	Woo, S; Jo, HJ; Lee, DH				Woo, Samuel; Jo, Hyo Jin; Lee, Dong Hoon			A Practical Wireless Attack on the Connected Car and Security Protocol for In-Vehicle CAN	IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS				Article									[Woo, Samuel; Jo, Hyo Jin; Lee, Dong Hoon] Korea Univ, Ctr Informat Secur, Seoul 136701, South Korea		Woo, S (通讯作者)，Korea Univ, Ctr Informat Secur, Seoul 136701, South Korea.	samuelwoo@korea.ac.kr; hyojinjo86@gmail.com; donghlee@korea.ac.kr								220	239											APR	2015	16	2					993	1006		10.1109/TITS.2014.2351612	http://dx.doi.org/10.1109/TITS.2014.2351612													
J	Pap, N; Fidelis, M; Azevedo, L; do Carmo, MAV; Wang, DX; Mocan, A; Pereira, EPR; Xavier-Santos, D; Sant'Ana, AS; Yang, BR; Granato, D				Pap, Nora; Fidelis, Marina; Azevedo, Luciana; Vieira do Carmo, Mariana Araujo; Wang, Dongxu; Mocan, Andrei; Rodrigues Pereira, Eliene Penha; Xavier-Santos, Douglas; Sant'Ana, Anderson S.; Yang, Baoru; Granato, Daniel			Berry polyphenols and human health: evidence of antioxidant, anti-inflammatory, microbiota modulation, and cell-protecting effects	CURRENT OPINION IN FOOD SCIENCE				Article									[Pap, Nora] Prod Nat Resources Inst Finland Luke, Prod Syst Biorefining Technol & Prod, Myllytie 1, Jokioinen 31600, Finland; [Fidelis, Marina; Granato, Daniel] Nat Resources Inst Finland Luke, Food Proc & Qual, FI-00790 Helsinki, Finland; [Azevedo, Luciana; Vieira do Carmo, Mariana Araujo] Univ Fed Alfenas, Fac Nutr, Rua Gabriel Monteiro da Silva 714, BR-37130000 Alfenas, Brazil; [Wang, Dongxu] Jiangsu Univ Sci & Technol, Sch Grain Sci & Technol, Zhenjiang 212003, Jiangsu, Peoples R China; [Mocan, Andrei] Iuliu Hatieganu Univ Med & Pharm, Dept Pharmaceut Bot, 23 Gheorghe Marinescu St, Cluj Napoca 400337, Romania; [Rodrigues Pereira, Eliene Penha; Xavier-Santos, Douglas; Sant'Ana, Anderson S.] Univ Estadual Campinas, Fac Food Engn, Dept Food Sci & Nutr, Campinas, Brazil; [Yang, Baoru] Univ Turku, Dept Biochem, Food Chem & Food Dev, Turku 20014, Finland; [Granato, Daniel] Univ Limerick, Fac Sci & Engn, Dept Biol Sci, Limerick V94 T9PX, Ireland		Granato, D (通讯作者)，Nat Resources Inst Finland Luke, Food Proc & Qual, FI-00790 Helsinki, Finland.; Granato, D (通讯作者)，Univ Limerick, Fac Sci & Engn, Dept Biol Sci, Limerick V94 T9PX, Ireland.	daniel.granato@ul.ie								31	31											DEC	2021	42						167	186		10.1016/j.cofs.2021.06.003	http://dx.doi.org/10.1016/j.cofs.2021.06.003		JUL 2021											
J	Zhang, BS; Tang, YJ; Dai, RR; Wang, HY; Sun, XP; Qin, C; Pan, ZF; Liang, EJ; Mao, YC				Zhang, Baosen; Tang, Yingjie; Dai, Ranran; Wang, Hongyi; Sun, Xiupeng; Qin, Cheng; Pan, Zhifeng; Liang, Erjun; Mao, Yanchao			Breath-based human-machine interaction system using triboelectric nanogenerator	NANO ENERGY				Article									[Zhang, Baosen; Tang, Yingjie; Dai, Ranran; Wang, Hongyi; Sun, Xiupeng; Qin, Cheng; Pan, Zhifeng; Liang, Erjun; Mao, Yanchao] Zhengzhou Univ, Sch Phys & Engn, MOE Key Lab Mat Phys, Zhengzhou 450001, Henan, Peoples R China		Mao, YC (通讯作者)，Zhengzhou Univ, Sch Phys & Engn, MOE Key Lab Mat Phys, Zhengzhou 450001, Henan, Peoples R China.	ymao@zzu.edu.cn								146	146											OCT	2019	64								103953	10.1016/j.nanoen.2019.103953	http://dx.doi.org/10.1016/j.nanoen.2019.103953													
J	Shulaker, MM; Hills, G; Park, RS; Howe, RT; Saraswat, K; Wong, HSP; Mitra, S				Shulaker, Max M.; Hills, Gage; Park, Rebecca S.; Howe, Roger T.; Saraswat, Krishna; Wong, H. -S. Philip; Mitra, Subhasish			Three-dimensional integration of nanotechnologies for computing and data storage on a single chip	NATURE				Article									[Shulaker, Max M.; Hills, Gage; Park, Rebecca S.; Howe, Roger T.; Saraswat, Krishna; Wong, H. -S. Philip; Mitra, Subhasish] Stanford Univ, Dept Elect Engn, Stanford, CA 94305 USA; [Shulaker, Max M.] MIT, Dept Elect Engn & Comp Sci, Cambridge, MA 02139 USA; [Mitra, Subhasish] Stanford Univ, Dept Comp Sci, Stanford, CA 94305 USA		Shulaker, MM (通讯作者)，Stanford Univ, Dept Elect Engn, Stanford, CA 94305 USA.; Shulaker, MM (通讯作者)，MIT, Dept Elect Engn & Comp Sci, Cambridge, MA 02139 USA.	shulaker@mit.edu								385	395											JUL 6	2017	547	7661					74	+		10.1038/nature22994	http://dx.doi.org/10.1038/nature22994													
